,episode length,cumulative reward,average reward
816,634,15.0,0.02365930599369085
817,632,15.0,0.023734177215189875
818,1185,45.0,0.0379746835443038
819,713,20.0,0.028050490883590462
820,596,26.0,0.0436241610738255
821,850,27.0,0.03176470588235294
822,927,23.0,0.02481121898597627
823,691,17.0,0.024602026049204053
824,852,25.0,0.029342723004694836
825,781,25.0,0.03201024327784891
826,1073,32.0,0.02982292637465051
827,854,32.0,0.03747072599531616
828,625,31.0,0.0496
829,1110,33.0,0.02972972972972973
830,778,28.0,0.03598971722365039
831,781,25.0,0.03201024327784891
832,561,13.0,0.023172905525846704
833,818,23.0,0.028117359413202935
834,994,36.0,0.03621730382293763
835,790,21.0,0.026582278481012658
836,694,20.0,0.02881844380403458
837,572,13.0,0.022727272727272728
838,1063,36.0,0.03386641580432737
839,1240,51.0,0.04112903225806452
840,936,25.0,0.026709401709401708
841,1270,51.0,0.04015748031496063
842,852,32.0,0.03755868544600939
843,773,26.0,0.03363518758085381
844,907,32.0,0.03528114663726571
845,984,36.0,0.036585365853658534
846,479,12.0,0.025052192066805846
847,459,10.0,0.02178649237472767
848,549,13.0,0.023679417122040074
849,653,18.0,0.027565084226646247
850,814,26.0,0.03194103194103194
851,1247,37.0,0.02967121090617482
852,717,24.0,0.03347280334728033
853,1170,42.0,0.035897435897435895
854,1032,35.0,0.03391472868217054
855,998,46.0,0.04609218436873747
856,553,11.0,0.019891500904159132
857,989,32.0,0.032355915065722954
858,846,24.0,0.028368794326241134
859,688,20.0,0.029069767441860465
860,735,27.0,0.036734693877551024
861,915,27.0,0.029508196721311476
862,1025,25.0,0.024390243902439025
863,726,16.0,0.02203856749311295
864,593,13.0,0.021922428330522766
865,735,21.0,0.02857142857142857
866,891,25.0,0.028058361391694726
867,767,19.0,0.024771838331160364
868,987,34.0,0.034447821681864235
869,899,21.0,0.02335928809788654
870,956,35.0,0.036610878661087864
871,731,18.0,0.024623803009575923
872,887,31.0,0.03494926719278467
873,772,18.0,0.023316062176165803
874,801,21.0,0.026217228464419477
875,835,30.0,0.03592814371257485
876,680,19.0,0.027941176470588237
877,947,23.0,0.024287222808870117
878,510,11.0,0.021568627450980392
879,767,34.0,0.04432855280312908
880,861,31.0,0.036004645760743324
881,866,20.0,0.023094688221709007
882,766,20.0,0.02610966057441253
883,850,24.0,0.02823529411764706
884,1053,42.0,0.039886039886039885
885,726,28.0,0.03856749311294766
886,645,23.0,0.03565891472868217
887,787,22.0,0.02795425667090216
888,1115,40.0,0.03587443946188341
889,654,15.0,0.022935779816513763
890,845,24.0,0.028402366863905324
891,1153,37.0,0.032090199479618386
892,1053,34.0,0.032288698955365625
893,708,23.0,0.03248587570621469
894,660,19.0,0.02878787878787879
895,1007,58.0,0.05759682224428997
896,681,23.0,0.033773861967694566
897,869,25.0,0.028768699654775604
898,758,19.0,0.025065963060686015
899,935,33.0,0.03529411764705882
900,719,20.0,0.027816411682892908
901,822,26.0,0.031630170316301706
902,980,49.0,0.05
903,589,13.0,0.022071307300509338
904,934,30.0,0.032119914346895075
905,776,22.0,0.028350515463917526
906,671,16.0,0.02384500745156483
907,945,32.0,0.033862433862433865
908,761,26.0,0.03416557161629435
909,901,23.0,0.025527192008879023
910,669,16.0,0.02391629297458894
911,682,19.0,0.02785923753665689
912,567,12.0,0.021164021164021163
913,807,22.0,0.027261462205700124
914,756,19.0,0.02513227513227513
915,488,11.0,0.022540983606557378
916,750,26.0,0.034666666666666665
917,722,18.0,0.024930747922437674
918,902,29.0,0.03215077605321508
919,630,21.0,0.03333333333333333
920,761,22.0,0.02890932982917214
921,628,16.0,0.025477707006369428
922,1061,43.0,0.04052780395852969
923,670,22.0,0.03283582089552239
924,592,14.0,0.02364864864864865
925,604,16.0,0.026490066225165563
926,796,33.0,0.0414572864321608
927,905,28.0,0.030939226519337018
928,787,23.0,0.029224904701397714
929,817,30.0,0.03671970624235006
930,779,21.0,0.026957637997432605
931,1163,60.0,0.051590713671539126
932,725,35.0,0.04827586206896552
933,1122,52.0,0.04634581105169341
934,682,16.0,0.02346041055718475
935,1163,59.0,0.05073086844368014
936,922,32.0,0.03470715835140998
937,654,37.0,0.05657492354740061
938,736,23.0,0.03125
939,879,24.0,0.027303754266211604
940,1179,41.0,0.03477523324851569
941,827,26.0,0.03143893591293833
942,686,27.0,0.03935860058309038
943,780,22.0,0.028205128205128206
944,804,24.0,0.029850746268656716
945,606,14.0,0.0231023102310231
946,733,21.0,0.0286493860845839
947,791,23.0,0.029077117572692796
948,680,18.0,0.026470588235294117
949,1054,32.0,0.030360531309297913
950,680,16.0,0.023529411764705882
951,1166,41.0,0.03516295025728988
952,649,18.0,0.02773497688751926
953,689,19.0,0.027576197387518143
954,768,25.0,0.032552083333333336
955,905,47.0,0.051933701657458566
956,711,20.0,0.02812939521800281
957,700,19.0,0.027142857142857142
958,691,20.0,0.02894356005788712
959,816,24.0,0.029411764705882353
960,736,25.0,0.033967391304347824
961,802,26.0,0.032418952618453865
962,540,16.0,0.02962962962962963
963,578,15.0,0.025951557093425604
964,773,26.0,0.03363518758085381
965,869,31.0,0.03567318757192175
966,871,20.0,0.022962112514351322
967,826,31.0,0.03753026634382567
968,952,27.0,0.028361344537815126
969,837,21.0,0.025089605734767026
970,1237,43.0,0.034761519805982216
971,857,23.0,0.026837806301050177
972,891,30.0,0.03367003367003367
973,1004,43.0,0.04282868525896414
974,1005,39.0,0.03880597014925373
975,845,23.0,0.027218934911242602
976,945,34.0,0.03597883597883598
977,847,27.0,0.031877213695395513
978,643,14.0,0.02177293934681182
979,1125,42.0,0.037333333333333336
980,1010,35.0,0.034653465346534656
981,866,27.0,0.03117782909930716
982,789,26.0,0.032953105196451206
983,918,33.0,0.03594771241830065
984,629,20.0,0.03179650238473768
985,933,28.0,0.030010718113612004
986,959,33.0,0.03441084462982273
987,849,27.0,0.03180212014134275
988,763,27.0,0.035386631716906945
989,756,17.0,0.022486772486772486
990,806,25.0,0.031017369727047148
991,841,33.0,0.039239001189060645
992,906,29.0,0.03200883002207505
993,662,20.0,0.030211480362537766
994,1035,40.0,0.03864734299516908
995,476,10.0,0.02100840336134454
996,749,33.0,0.044058744993324434
997,705,18.0,0.02553191489361702
998,823,20.0,0.024301336573511544
999,634,14.0,0.022082018927444796
