,episode length,cumulative reward,average reward
140,893,35.0,0.03919372900335946
141,1153,41.0,0.03555941023417172
142,999,31.0,0.031031031031031032
143,1223,58.0,0.047424366312346686
144,804,27.0,0.033582089552238806
145,1093,43.0,0.039341262580054895
146,871,25.0,0.02870264064293915
147,1084,40.0,0.03690036900369004
148,1091,37.0,0.03391384051329056
149,815,22.0,0.026993865030674847
150,851,24.0,0.0282021151586369
151,833,25.0,0.030012004801920768
152,1025,45.0,0.04390243902439024
153,1452,59.0,0.040633608815427
154,810,25.0,0.030864197530864196
155,894,31.0,0.03467561521252797
156,740,24.0,0.032432432432432434
157,1063,42.0,0.03951081843838194
158,1073,35.0,0.032618825722273995
159,1294,44.0,0.03400309119010819
160,721,18.0,0.024965325936199722
161,655,15.0,0.022900763358778626
162,1001,40.0,0.03996003996003996
163,929,43.0,0.04628632938643703
164,892,28.0,0.03139013452914798
165,918,43.0,0.046840958605664486
166,997,43.0,0.04312938816449348
167,1168,42.0,0.03595890410958904
168,763,21.0,0.027522935779816515
169,1409,48.0,0.034066713981547196
170,1021,46.0,0.04505386875612145
171,904,27.0,0.029867256637168143
172,1136,51.0,0.0448943661971831
173,953,28.0,0.02938090241343127
174,740,25.0,0.033783783783783786
175,1197,47.0,0.03926482873851295
176,883,31.0,0.035107587768969425
177,1041,51.0,0.04899135446685879
178,1042,42.0,0.04030710172744722
179,902,33.0,0.036585365853658534
180,1334,54.0,0.04047976011994003
181,724,21.0,0.029005524861878452
182,753,22.0,0.029216467463479414
183,898,26.0,0.028953229398663696
184,938,26.0,0.02771855010660981
185,1125,41.0,0.036444444444444446
186,1032,38.0,0.03682170542635659
187,829,24.0,0.028950542822677925
188,1349,57.0,0.04225352112676056
189,1065,31.0,0.02910798122065728
190,789,26.0,0.032953105196451206
191,1018,41.0,0.04027504911591356
192,938,31.0,0.03304904051172708
193,808,26.0,0.03217821782178218
194,964,32.0,0.03319502074688797
195,1169,48.0,0.041060735671514116
196,919,37.0,0.04026115342763874
197,1007,29.0,0.028798411122144985
198,915,25.0,0.0273224043715847
199,884,26.0,0.029411764705882353
